id,name,sport_type,display_type,activity_type_display_name,private,bike_id,athlete_gear_id,start_date,start_date_local_raw,start_time,start_day,distance,distance_raw,long_unit,short_unit,moving_time,moving_time_raw,elapsed_time,elapsed_time_raw,trainer,static_map,has_latlng,commute,elevation_gain,elevation_unit,elevation_gain_raw,description,activity_url,activity_url_for_twitter,twitter_msg,is_new,is_changing_type,suffer_score,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,selected_tag_type,flagged,hide_power,hide_heartrate,leaderboard_opt_out,visibility,tags/0,tags/1,tags/2,tags/3
12173786849,Afternoon Run,Run,Run,Run,false,,,"Sat, 8/17/2024",1723908434,2024-08-17T19:27:14+0000,Sat,3.00,4838.04,miles,mi,31:50,1910,31:55,1915,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/FVT44EQCAPIFR4HHZKXAHKGQYPEEHEM5WEJEMFCIAWNQVTOLLDZ4L5Z6LHDQCD6JXU2IPQ3VOXYRI3V552MHTOT3ASCSTCUJ7BFQ====,true,,175,ft,53.2,,https://www.strava.com/activities/12173786849,https://www.strava.com/activities/12173786849?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 3.0 mile Run.,true,false,77,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
12157923883,Afternoon Run,Run,Run,Run,false,,,"Thu, 8/15/2024",1723744280,2024-08-15T21:51:20+0000,Thu,4.00,6447.66,miles,mi,41:43,2503,41:47,2507,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/B5BHNJXCFBKPX5QNIPSMSF6VH4FDQLOG4PPD6VQJ27RYAKBAYIPYK23QVFA6NPB7GNSZHOJJHIWANVJCJTWJZWV53GLZEEP5P2QA====,true,,231,ft,70.4,,https://www.strava.com/activities/12157923883,https://www.strava.com/activities/12157923883?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 4.0 mile Run.,true,false,133,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
12147479614,Afternoon Run,Run,Run,Run,false,,,"Wed, 8/14/2024",1723640466,2024-08-14T17:01:06+0000,Wed,3.01,4846.28,miles,mi,31:35,1895,31:38,1898,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/RKXXUELLDYWV4V4XTQYRJH7NJICKB7XNFHKAJ5P7OVENJDMB3MOF3KWRK6SNPJK3ZUVHL4YEMZLHXSDAPICWVJTS3RJZBOQDXJKA====,true,,272,ft,82.8,,https://www.strava.com/activities/12147479614,https://www.strava.com/activities/12147479614?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 3.0 mile Run.,true,false,103,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
12130627544,Afternoon Run,Run,Run,Run,false,,,"Mon, 8/12/2024",1723470073,2024-08-12T17:41:13+0000,Mon,8.01,12894.3,miles,mi,1:35:08,5708,1:35:33,5733,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/NXOVLIJJJYFNSDWKFF6QAEPYSJMQJIM6GUCTCC4XOTHB6YPSHV3LBZ5ZF3T52KXFZFXMKENCFJEWE26F2RJJVUTO5EMUQ2NNTE3Q====,true,,772,ft,235.2,,https://www.strava.com/activities/12130627544,https://www.strava.com/activities/12130627544?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 8.0 mile Run.,true,false,321,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
12115385287,Evening Walk,Walk,Walk,Walk,false,,,"Sat, 8/10/2024",1723316653,2024-08-10T23:04:13+0000,Sat,2.93,4725.72,miles,mi,52:03,3123,59:52,3592,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/EMC3YE3CDMINCLOZZVMWDZQRWAP33KPHRECOL3AFY724N3QDIAOQJPZHDNGD6EX3DB4KA5OI3TIAQGEB3J6ZFSXW7RJSEWFKMLMA====,true,,339,ft,103.2,,https://www.strava.com/activities/12115385287,https://www.strava.com/activities/12115385287?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.9 mile Walk.,true,false,8,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
12095814481,Morning Run,Run,Run,Run,false,,,"Thu, 8/8/2024",1723110070,2024-08-08T14:41:10+0000,Thu,3.00,4838.96,miles,mi,33:30,2010,33:34,2014,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/WHGLYAGKF22CQF6AE4X7YGFGIS23HRFH3L24XRZX6PPPAGCTCR66FIYTOFTLIX2WDKVCRVR2WSWS7UYVFROPOUHD6QRHYCXXUVTQ====,true,,302,ft,92.2,,https://www.strava.com/activities/12095814481,https://www.strava.com/activities/12095814481?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 3.0 mile Run.,true,false,113,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
12081594923,Afternoon Walk,Walk,Walk,Walk,false,,,"Tue, 8/6/2024",1722966184,2024-08-06T22:43:04+0000,Tue,0.12,201.21,miles,mi,2:17,137,2:17,137,true,,false,,0,ft,0,,https://www.strava.com/activities/12081594923,https://www.strava.com/activities/12081594923?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0.1 mile Walk.,true,false,6,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
12081594929,Afternoon Run,Run,Run,Run,false,,,"Tue, 8/6/2024",1722964855,2024-08-06T22:20:55+0000,Tue,2.00,3231.4,miles,mi,22:00,1320,22:00,1320,true,,false,,0,ft,0,,https://www.strava.com/activities/12081594929,https://www.strava.com/activities/12081594929?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.0 mile Run.,true,false,85,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
12081521896,Afternoon Walk,Walk,Walk,Walk,false,,,"Tue, 8/6/2024",1722964223,2024-08-06T22:10:23+0000,Tue,0.46,750.7,miles,mi,10:16,616,10:16,616,true,,false,,0,ft,0,,https://www.strava.com/activities/12081521896,https://www.strava.com/activities/12081521896?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0.4 mile Walk.,true,false,14,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
12072869167,Evening Walk,Walk,Walk,Walk,false,,,"Mon, 8/5/2024",1722883326,2024-08-05T23:42:06+0000,Mon,0.92,1486.66,miles,mi,19:32,1172,25:05,1505,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/WVLHY63KBT2KIPCKJUI7FKVXHLS4IW3LFCBEK7RRMRJBP2MJ7GGFU54Q5B5QS2MJ32M6JJYRKN3MGRHXI2ARCNKBAUUUFRAKWMEA====,true,,127,ft,38.6,,https://www.strava.com/activities/12072869167,https://www.strava.com/activities/12072869167?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0.9 mile Walk.,true,false,12,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
12072849081,Evening Run,Run,Run,Run,false,,,"Mon, 8/5/2024",1722882015,2024-08-05T23:20:15+0000,Mon,2.00,3223.99,miles,mi,21:41,1301,21:41,1301,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/AG57ZXEMUGUWYOJFKWBZLNL6R6HTOI7WYCMIAI6Q57SFPL3V46FNPOQPP7DQIOG7QJBU5OB6YCFKC3CFGKPIRH6R72MDCBUE7EEQ====,true,,163,ft,49.8,,https://www.strava.com/activities/12072849081,https://www.strava.com/activities/12072849081?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.0 mile Run.,true,false,71,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
12072849099,Evening Run,Run,Run,Run,false,,,"Sun, 8/4/2024",1722794539,2024-08-04T23:02:19+0000,Sun,3.00,4834.37,miles,mi,33:15,1995,33:19,1999,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QO2577O7S62H237BEVNM53LN5K3Z5E4H4VNMJWOJ6662MNT6WA53GYMZH53RORHS7M4424GSDJIU6TN7NQTYCX2PDBAGO5ZJAAPA====,true,,247,ft,75.4,,https://www.strava.com/activities/12072849099,https://www.strava.com/activities/12072849099?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 3.0 mile Run.,true,false,120,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
11704631799,Morning Walk,Walk,Walk,Walk,false,,,"Fri, 6/21/2024",1718960828,2024-06-21T13:07:08+0000,Fri,1.21,1955.93,miles,mi,6:52,412,7:31,451,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/J4PN6LIKPNMURCV777PG2QGET7Q5ON5BFJUWLVQE4DKDKYUPO76KP3SEBSAEWEN4EE5Z44IO2PURXTXKHIJHZYTU3E32Y2SO3WMA====,true,,63,ft,19.2,,https://www.strava.com/activities/11704631799,https://www.strava.com/activities/11704631799?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.2 mile Walk.,true,false,1,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
